CellID,X_centroid,Y_centroid,Sample,phenotype,FinalPhenotype
4706.0,34539.7102564103,11815.6735042735,AGSCC_1,Ki67+ tumor cells,Ki67+ tumor
6312.0,35173.664,12222.1456,AGSCC_1,stromal cells,Stromal
11004.0,34067.9228650138,12420.1212121212,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
12568.0,35564.0905172414,11211.8146551724,AGSCC_1,effector CD8+ T cells,Effector CD8+ T cells
14295.0,34026.1732101617,12042.5542725173,AGSCC_1,stromal cells,Stromal
14520.0,35232.7051671733,11202.4224924012,AGSCC_1,endothelial cells,Endothelial
18925.0,33885.3176470588,12184.8917647059,AGSCC_1,regulatory T cells,Regulatory T cells
27790.0,33882.9906103286,12457.9014084507,AGSCC_1,stromal cells,Stromal
30508.0,33887.6950549451,12015.6126373626,AGSCC_1,memory CD4+ T cells,Regulatory T cells
30801.0,34578.2986698912,12066.3796856106,AGSCC_1,Ki67+ tumor cells,Ki67+ tumor
31280.0,33839.4151436031,11991.0522193211,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
34930.0,33935.1881188119,12443.3465346535,AGSCC_1,stromal cells,Stromal
35343.0,34295.9801980198,11207.9851485149,AGSCC_1,memory CD4+ T cells,Regulatory T cells
35807.0,35358.9098143236,11167.824933687,AGSCC_1,endothelial cells,Endothelial
36362.0,34107.5779376499,11835.0503597122,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
37129.0,35532.0051679587,11234.4470284238,AGSCC_1,endothelial cells,Endothelial
39001.0,35006.4603960396,11222.5222772277,AGSCC_1,stromal cells,Stromal
40129.0,34239.7009646302,11827.2073954984,AGSCC_1,endothelial cells,Endothelial
40167.0,34117.3514986376,11911.4577656676,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
40939.0,33933.5455950541,11900.7897990726,AGSCC_1,endothelial cells,Endothelial
41607.0,35051.0534591195,11229.9150943396,AGSCC_1,CD4+ T cells,CD4+ T cells
43544.0,34363.8445424476,11961.7320837927,AGSCC_1,M2 macrophages,M2 macrophages
45463.0,34016.3268921095,12199.7616747182,AGSCC_1,endothelial cells,Endothelial
45605.0,34309.972299169,11832.0249307479,AGSCC_1,endothelial cells,Endothelial
45871.0,34178.7969924812,11230.6353383459,AGSCC_1,memory CD4+ T cells,Regulatory T cells
48138.0,34540.5796703297,12185.3736263736,AGSCC_1,tumor cells,Tumor
50741.0,34303.2037037037,12292.6296296296,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
56281.0,33862.4512534819,12106.2590529248,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
56611.0,33587.4704545455,12562.9772727273,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
58518.0,34887.5824039653,12310.1710037175,AGSCC_1,tumor cells,Tumor
60870.0,34318.7733990148,11881.3448275862,AGSCC_1,endothelial cells,Endothelial
62454.0,34694.7944785276,12359.3619631902,AGSCC_1,stromal cells,Stromal
62463.0,34070.8680981595,11237.0950920245,AGSCC_1,effector CD8+ T cells,Effector CD8+ T cells
63187.0,33850.2023121387,11961.7784200385,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
64129.0,34085.9007444169,12457.6575682382,AGSCC_1,stromal cells,Stromal
64716.0,32906.4176470588,11584.7235294118,AGSCC_1,memory CD4+ T cells,Regulatory T cells
65733.0,35056.5479674797,11191.4861788618,AGSCC_1,CD4+ T cells,CD4+ T cells
66420.0,33845.442687747,12243.8577075099,AGSCC_1,memory CD4+ T cells,Regulatory T cells
70401.0,33962.9137931034,11914.908045977,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
70840.0,32935.1638225256,11480.6484641638,AGSCC_1,CD4+ T cells,CD4+ T cells
74562.0,33825.8195488722,12276.4385964912,AGSCC_1,endothelial cells,Endothelial
77008.0,33839.8991354467,12501.3976945245,AGSCC_1,M2 macrophages,M2 macrophages
77093.0,34248.6031042129,12132.1507760532,AGSCC_1,other APCs,Other APCs
77141.0,34519.1412037037,12225.6180555556,AGSCC_1,memory CD4+ T cells,Regulatory T cells
82445.0,34315.4038461538,12489.3173076923,AGSCC_1,memory CD4+ T cells,Regulatory T cells
82875.0,34273.9176136364,12420.1306818182,AGSCC_1,memory CD4+ T cells,Regulatory T cells
84852.0,33812.1703470032,11939.6088328076,AGSCC_1,memory CD4+ T cells,Regulatory T cells
85039.0,33112.8058823529,11266.6607843137,AGSCC_1,CD4+ T cells,CD4+ T cells
85785.0,33543.9683794466,12503.6837944664,AGSCC_1,stromal cells,Stromal
86936.0,34835.7717647059,12261.3435294118,AGSCC_1,CD4+ T cells,CD4+ T cells
87278.0,33748.0347222222,12547.3229166667,AGSCC_1,memory CD4+ T cells,Regulatory T cells
87352.0,33815.6649076517,12022.0844327177,AGSCC_1,memory CD4+ T cells,Regulatory T cells
88813.0,34179.4790419162,12307.8443113772,AGSCC_1,stromal cells,Stromal
90480.0,33776.3842364532,12504.7093596059,AGSCC_1,stromal cells,Stromal
90774.0,34027.9766990291,12170.3359223301,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
94424.0,33933.2597765363,12347.9832402235,AGSCC_1,memory CD4+ T cells,Regulatory T cells
99803.0,35190.9747191011,11219.0983146067,AGSCC_1,effector CD8+ T cells,Effector CD8+ T cells
99921.0,34320.0098522167,11992.8965517241,AGSCC_1,M2 macrophages,M2 macrophages
100463.0,33767.1712598425,12526.6673228346,AGSCC_1,memory CD4+ T cells,Regulatory T cells
101512.0,35005.4077328647,12257.7240773286,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
102147.0,34082.1984126984,11997.7797619048,AGSCC_1,M2 macrophages,M2 macrophages
102836.0,34754.7605633803,11217.5,AGSCC_1,effector CD8+ T cells,Effector CD8+ T cells
107296.0,35095.5142405063,12198.1566455696,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
107863.0,34095.1237113402,12438.1907216495,AGSCC_1,stromal cells,Stromal
108236.0,33971.2372372372,12486.3753753754,AGSCC_1,memory CD4+ T cells,Regulatory T cells
109841.0,33837.137755102,12417.7295918367,AGSCC_1,other APCs,Other APCs
110201.0,34001.7862068966,12083.7724137931,AGSCC_1,stromal cells,Stromal
110296.0,34886.2404761905,12131.280952381,AGSCC_1,stromal cells,Stromal
110933.0,33026.1720430108,11617.8637992832,AGSCC_1,endothelial cells,Endothelial
111367.0,34202.4457478006,12201.3313782991,AGSCC_1,memory CD4+ T cells,Regulatory T cells
112130.0,33019.2453333333,11603.04,AGSCC_1,endothelial cells,Endothelial
112195.0,35022.0053191489,11180.3617021277,AGSCC_1,endothelial cells,Endothelial
116198.0,34566.195754717,11235.570754717,AGSCC_1,effector CD8+ T cells,Effector CD8+ T cells
117836.0,35229.0504201681,11128.5798319328,AGSCC_1,effector CD8+ T cells,Effector CD8+ T cells
118896.0,34049.0685358255,12512.1370716511,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
119977.0,33852.6813186813,12463.7747252747,AGSCC_1,memory CD4+ T cells,Regulatory T cells
120522.0,35174.7195767196,11204.4126984127,AGSCC_1,endothelial cells,Endothelial
121187.0,35299.7679697352,12235.4905422446,AGSCC_1,Ki67+ tumor cells,Ki67+ tumor
121707.0,34516.1921182266,11948.5320197044,AGSCC_1,tumor cells,Tumor
122199.0,34183.5317073171,11250.7146341463,AGSCC_1,endothelial cells,Endothelial
123494.0,34059.6961602671,12187.1619365609,AGSCC_1,effector CD8+ T cells,Effector CD8+ T cells
123845.0,33503.2345276873,12340.6449511401,AGSCC_1,stromal cells,Stromal
124535.0,35143.7178082192,12264.3616438356,AGSCC_1,B cells,B cells
124977.0,34261.6298701299,12301.0616883117,AGSCC_1,memory CD4+ T cells,Regulatory T cells
126063.0,33524.8078817734,12388.7832512315,AGSCC_1,stromal cells,Stromal
126392.0,34354.4447368421,12409.4,AGSCC_1,memory CD4+ T cells,Regulatory T cells
127130.0,33925.1384615385,12156.5871794872,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
128447.0,35084.0248447205,11225.9409937888,AGSCC_1,regulatory T cells,Regulatory T cells
129862.0,33725.0256410256,12526.1153846154,AGSCC_1,stromal cells,Stromal
131617.0,34022.446866485,12413.8528610354,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
134882.0,34385.7249357327,11824.030848329,AGSCC_1,CD4+ T cells,CD4+ T cells
134966.0,33845.9056603774,12086.9460916442,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
136254.0,34318.7426160338,11259.8312236287,AGSCC_1,stromal cells,Stromal
136387.0,34206.2728551336,12419.3473980309,AGSCC_1,endothelial cells,Endothelial
136681.0,34338.7066974596,12393.2032332564,AGSCC_1,CD4+ T cells,CD4+ T cells
137548.0,34283.6271777003,11818.4494773519,AGSCC_1,effector CD8+ T cells,Effector CD8+ T cells
139576.0,33771.9413489736,12397.1700879765,AGSCC_1,stromal cells,Stromal
139933.0,33227.196875,11537.075,AGSCC_1,stromal cells,Stromal
140359.0,34201.5310173697,12171.4689826303,AGSCC_1,M1/M0 macrophages,M1/M0 macrophages
140553.0,35148.1312849162,11193.1396648045,AGSCC_1,endothelial cells,Endothelial
142954.0,33912.8741007194,12056.2769784173,AGSCC_1,M1/M0 macrophages,M1/M0 macrophages
143731.0,33620.9621621622,12526.0126126126,AGSCC_1,M2 macrophages,M2 macrophages
144068.0,34518.6145124717,12247.9954648526,AGSCC_1,other APCs,Other APCs
145311.0,33715.014084507,12432.7218309859,AGSCC_1,memory CD4+ T cells,Regulatory T cells
147876.0,33720.520661157,11279.4752066116,AGSCC_1,effector CD8+ T cells,Effector CD8+ T cells
150157.0,34745.1174168297,12553.614481409,AGSCC_1,tumor cells,Tumor
151628.0,34064.4668769716,12254.2712933754,AGSCC_1,dendritic cells,Dendritic cells
151677.0,33865.5757575758,12492.3872053872,AGSCC_1,memory CD4+ T cells,Regulatory T cells
152566.0,35168.3216957606,12173.9476309227,AGSCC_1,M2 macrophages,M2 macrophages
154789.0,33583.9461077844,12516.0628742515,AGSCC_1,memory CD4+ T cells,Regulatory T cells
154896.0,34227.2841328413,12475.741697417,AGSCC_1,memory CD4+ T cells,Regulatory T cells
154916.0,34150.2764505119,12499.9692832765,AGSCC_1,memory CD4+ T cells,Regulatory T cells
157399.0,34049.9285714286,12496.5848214286,AGSCC_1,memory CD4+ T cells,Regulatory T cells
158005.0,35563.9011764706,11240.6729411765,AGSCC_1,endothelial cells,Endothelial
159684.0,34381.8950131234,11232.7795275591,AGSCC_1,endothelial cells,Endothelial
159713.0,34143.9826589595,11233.9537572254,AGSCC_1,neutrophils,Neutrophils
160953.0,33708.1574344023,12546.4985422741,AGSCC_1,stromal cells,Stromal
161763.0,34011.8966292135,11238.395505618,AGSCC_1,stromal cells,Stromal
162048.0,34217.8335388409,11202.3094944513,AGSCC_1,endothelial cells,Endothelial
162086.0,34059.0215633423,12363.4339622642,AGSCC_1,stromal cells,Stromal
162495.0,34269.6231884058,12504.9855072464,AGSCC_1,stromal cells,Stromal
162647.0,34523.9734219269,11169.7641196013,AGSCC_1,CD4+ T cells,CD4+ T cells
162789.0,34593.1005586592,12082.1675977654,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
162941.0,33837.6153846154,11922.9966555184,AGSCC_1,neutrophils,Neutrophils
164753.0,33900.5652173913,12134.0081521739,AGSCC_1,memory CD4+ T cells,Regulatory T cells
165283.0,32950.0489690722,11534.5412371134,AGSCC_1,stromal cells,Stromal
165647.0,34152.4142857143,12251.3,AGSCC_1,dendritic cells,Dendritic cells
165739.0,34308.6675126904,12418.5025380711,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
166271.0,34402.2232704402,12197.0440251572,AGSCC_1,memory CD4+ T cells,Regulatory T cells
166906.0,33662.343387471,12429.8909512761,AGSCC_1,CD4+ T cells,CD4+ T cells
168176.0,34258.9485049834,12094.3056478405,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
170400.0,33590.1603773585,12535.9740566038,AGSCC_1,M1/M0 macrophages,M1/M0 macrophages
171276.0,33648.1814946619,12477.7224199288,AGSCC_1,memory CD4+ T cells,Regulatory T cells
171313.0,32933.6997690531,11510.7159353349,AGSCC_1,M2 macrophages,M2 macrophages
173992.0,34174.9664268585,12243.1438848921,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
174172.0,34358.8997555012,11207.2640586797,AGSCC_1,effector CD8+ T cells,Effector CD8+ T cells
175353.0,33988.2078804348,12305.6426630435,AGSCC_1,endothelial cells,Endothelial
175516.0,33892.2281879195,12356.7046979866,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
176124.0,34453.230964467,12188.2766497462,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
177447.0,35381.8292682927,12211.3677298311,AGSCC_1,memory CD4+ T cells,Regulatory T cells
179517.0,34034.6943699732,12350.4075067024,AGSCC_1,stromal cells,Stromal
182696.0,33867.413559322,11981.0644067797,AGSCC_1,memory CD4+ T cells,Regulatory T cells
182947.0,35121.1104166667,11167.6875,AGSCC_1,endothelial cells,Endothelial
183097.0,33805.356223176,12502.6180257511,AGSCC_1,memory CD4+ T cells,Regulatory T cells
183509.0,34431.2364864865,11208.7398648649,AGSCC_1,endothelial cells,Endothelial
183533.0,34653.519650655,11953.672489083,AGSCC_1,M1/M0 macrophages,M1/M0 macrophages
184124.0,33857.376,12016.8426666667,AGSCC_1,endothelial cells,Endothelial
184194.0,33897.1029810298,11162.8943089431,AGSCC_1,M1/M0 macrophages,M1/M0 macrophages
184612.0,34960.2263157895,11217.3578947368,AGSCC_1,neutrophils,Neutrophils
185098.0,33887.8440860215,12532.2258064516,AGSCC_1,memory CD4+ T cells,Regulatory T cells
187587.0,34179.462585034,12271.5578231293,AGSCC_1,endothelial cells,Endothelial
187617.0,34202.9550561798,11227.9466292135,AGSCC_1,CD4+ T cells,CD4+ T cells
188129.0,35122.3532110092,11226.1490825688,AGSCC_1,regulatory T cells,Regulatory T cells
189507.0,32930.2566371681,11243.3805309735,AGSCC_1,regulatory T cells,Regulatory T cells
189955.0,34136.265060241,12406.8554216867,AGSCC_1,memory CD4+ T cells,Regulatory T cells
192410.0,34207.8366762178,12358.9512893983,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
192855.0,33017.4800637959,11580.9234449761,AGSCC_1,stromal cells,Stromal
193425.0,34588.1982378855,12261.2026431718,AGSCC_1,memory CD4+ T cells,Regulatory T cells
193539.0,33758.374025974,11255.5324675325,AGSCC_1,endothelial cells,Endothelial
194732.0,34030.5097560976,11991.2243902439,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
195105.0,34191.013986014,11912.986013986,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
197025.0,34948.2066869301,12534.6109422492,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
199261.0,35489.5364891519,11181.5364891519,AGSCC_1,stromal cells,Stromal
200911.0,34882.5983935743,12365.2570281124,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
201167.0,33953.850877193,12244.0438596491,AGSCC_1,memory CD4+ T cells,Regulatory T cells
201619.0,33947.5781637717,11994.2406947891,AGSCC_1,memory CD4+ T cells,Regulatory T cells
201732.0,35582.3781094527,11170.328358209,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
202803.0,34205.1359832636,12307.6652719665,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
202817.0,35111.7614678899,11188.4128440367,AGSCC_1,endothelial cells,Endothelial
203454.0,34441.6638176638,11952.6780626781,AGSCC_1,regulatory T cells,Regulatory T cells
206012.0,33686.5995145631,12534.6359223301,AGSCC_1,memory CD4+ T cells,Regulatory T cells
206634.0,35372.738170347,11209.5804416404,AGSCC_1,endothelial cells,Endothelial
207393.0,34394.378238342,12216.7564766839,AGSCC_1,memory CD4+ T cells,Regulatory T cells
207612.0,33176.0744466801,11521.1106639839,AGSCC_1,stromal cells,Stromal
207694.0,34418.0324909747,12275.9458483755,AGSCC_1,other APCs,Other APCs
208185.0,33937.1936619718,12524.7816901408,AGSCC_1,memory CD4+ T cells,Regulatory T cells
208975.0,35257.67003367,11191.4646464646,AGSCC_1,endothelial cells,Endothelial
209345.0,34953.0567685589,12461.2554585153,AGSCC_1,memory CD4+ T cells,Regulatory T cells
210575.0,34539.5268817204,11212.1362007168,AGSCC_1,effector CD8+ T cells,Effector CD8+ T cells
212328.0,34595.9756097561,11856.2731707317,AGSCC_1,M1/M0 macrophages,M1/M0 macrophages
212596.0,34833.9517241379,11825.0413793103,AGSCC_1,effector CD8+ T cells,Effector CD8+ T cells
213240.0,33978.7108433735,12009.6777108434,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
215064.0,34839.5213414634,12507.743902439,AGSCC_1,NK,NK
215170.0,34256.8474025974,11235.7987012987,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
215186.0,33646.9428571429,12557.3591836735,AGSCC_1,stromal cells,Stromal
215452.0,33831.063973064,12046.0101010101,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
215528.0,33764.6782178218,12556.2475247525,AGSCC_1,memory CD4+ T cells,Regulatory T cells
217835.0,34959.8719512195,11192.2134146341,AGSCC_1,NK,NK
218355.0,34729.9804878049,12395.7682926829,AGSCC_1,CD4+ T cells,CD4+ T cells
220338.0,33684.7442396313,12336.4400921659,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
220495.0,33943.3194444444,12027.3111111111,AGSCC_1,stromal cells,Stromal
221319.0,34157.109375,12311.8,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
221612.0,34037.3854166667,12184.8802083333,AGSCC_1,effector CD8+ T cells,Effector CD8+ T cells
223513.0,33824.035335689,11142.0318021201,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
226098.0,34001.5390428212,11211.2392947103,AGSCC_1,regulatory T cells,Regulatory T cells
226451.0,34262.8451086957,12331.3206521739,AGSCC_1,memory CD4+ T cells,Regulatory T cells
228769.0,35545.1577181208,12447.4127516779,AGSCC_1,memory CD4+ T cells,Regulatory T cells
228777.0,34097.5847457627,12483.1694915254,AGSCC_1,memory CD4+ T cells,Regulatory T cells
229680.0,35016.0646766169,12388.4726368159,AGSCC_1,stromal cells,Stromal
231036.0,35177.4950495049,12204.0622347949,AGSCC_1,stromal cells,Stromal
231314.0,34617.7846975089,12123.0160142349,AGSCC_1,stromal cells,Stromal
232345.0,33904.9937888199,11253.4782608696,AGSCC_1,M1/M0 macrophages,M1/M0 macrophages
234758.0,33869.3156498674,12212.2122015915,AGSCC_1,endothelial cells,Endothelial
235317.0,33835.1225,12111.5825,AGSCC_1,M2 macrophages,M2 macrophages
235428.0,33642.8630952381,12447.8869047619,AGSCC_1,M2 macrophages,M2 macrophages
235574.0,35198.8299319728,12180.1224489796,AGSCC_1,effector CD8+ T cells,Effector CD8+ T cells
235632.0,34665.8394648829,11191.9498327759,AGSCC_1,M2 macrophages,M2 macrophages
235965.0,34159.2269129288,12482.4168865435,AGSCC_1,memory CD4+ T cells,Regulatory T cells
236173.0,34931.7897503285,12280.7595269382,AGSCC_1,Ki67+ tumor cells,Ki67+ tumor
238773.0,34459.9148418491,12122.2335766423,AGSCC_1,tumor cells,Tumor
239505.0,34322.7141268076,12014.7252502781,AGSCC_1,tumor cells,Tumor
240074.0,34582.0632054176,11827.3273137698,AGSCC_1,Ki67+ tumor cells,Ki67+ tumor
240555.0,33905.6075949367,12460.835443038,AGSCC_1,memory CD4+ T cells,Regulatory T cells
240967.0,33681.6496598639,12401.9455782313,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
241517.0,34128.7594936709,12418.0759493671,AGSCC_1,stromal cells,Stromal
242353.0,33541.8393351801,12434.2631578947,AGSCC_1,M2 macrophages,M2 macrophages
243292.0,34015.2389937107,12258.0597484277,AGSCC_1,memory CD4+ T cells,Regulatory T cells
245151.0,33560.6486486486,12364.2162162162,AGSCC_1,stromal cells,Stromal
247065.0,34055.7098591549,12092.0056338028,AGSCC_1,stromal cells,Stromal
247572.0,34873.8552036199,12548.1628959276,AGSCC_1,memory CD4+ T cells,Regulatory T cells
248563.0,33718.1306532663,12483.8291457286,AGSCC_1,memory CD4+ T cells,Regulatory T cells
249029.0,33611.9018867925,12498.2603773585,AGSCC_1,effector CD8+ T cells,Effector CD8+ T cells
249487.0,34577.1292875989,11258.3799472296,AGSCC_1,effector CD8+ T cells,Effector CD8+ T cells
251556.0,34606.5823095823,12259.4815724816,AGSCC_1,memory CD4+ T cells,Regulatory T cells
252531.0,33863.8058690745,12046.5936794582,AGSCC_1,stromal cells,Stromal
253755.0,33970.3127272727,12515.9490909091,AGSCC_1,memory CD4+ T cells,Regulatory T cells
255458.0,34189.1843317972,12327.0506912442,AGSCC_1,regulatory T cells,Regulatory T cells
255902.0,33870.7106741573,12135.2851123596,AGSCC_1,stromal cells,Stromal
256727.0,33975.5079872204,11927.6485623003,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
259288.0,34435.6913793103,12456.7672413793,AGSCC_1,M1/M0 macrophages,M1/M0 macrophages
259533.0,33770.273480663,12344.0635359116,AGSCC_1,memory CD4+ T cells,Regulatory T cells
260341.0,33970.8625,12242.3041666667,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
261743.0,33592.6683417085,12454.5527638191,AGSCC_1,memory CD8+ T cells,Effector CD8+ T cells
261911.0,34537.0601092896,12271.087431694,AGSCC_1,tumor cells,Tumor
262323.0,33680.223255814,12513.623255814,AGSCC_1,M2 macrophages,M2 macrophages
264131.0,33951.5778443114,12116.7320359281,AGSCC_1,endothelial cells,Endothelial
265480.0,33927.7727272727,11260.7727272727,AGSCC_1,CD4+ T cells,CD4+ T cells
266917.0,34175.0616883117,12142.8668831169,AGSCC_1,M2 macrophages,M2 macrophages
268215.0,33817.1994047619,12385.8244047619,AGSCC_1,dendritic cells,Dendritic cells
268366.0,33935.2521489971,12473.9684813754,AGSCC_1,memory CD4+ T cells,Regulatory T cells
268837.0,33815.1607717042,12539.845659164,AGSCC_1,stromal cells,Stromal
270051.0,34480.7569721116,11226.2848605578,AGSCC_1,endothelial cells,Endothelial
270723.0,33947.8983739837,12412.8577235772,AGSCC_1,stromal cells,Stromal
272087.0,34031.0617283951,11950.7283950617,AGSCC_1,endothelial cells,Endothelial
273259.0,34923.4549138804,12374.4346504559,AGSCC_1,Ki67+ tumor cells,Ki67+ tumor
275796.0,33908.3322422259,12227.178396072,AGSCC_1,M2 macrophages,M2 macrophages
277406.0,34108.7896995708,12467.7639484979,AGSCC_1,memory CD4+ T cells,Regulatory T cells
277471.0,33933.5918367347,12427.7020408163,AGSCC_1,stromal cells,Stromal
277737.0,32911.9044481054,11683.8649093904,AGSCC_1,endothelial cells,Endothelial
